Nodes
ID,Title,X,Y,Z,Type
156,Diagonal Bar 156 - Shaft 3,68,69,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
157,Diagonal Bar 157 - Shaft 3,70,73,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
158,Diagonal Bar 158 - Shaft 3,71,74,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
159,Diagonal Bar 159 - Shaft 3,72,75,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
160,Diagonal Bar 160 - Shaft 3,69,76,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
161,Horizontal Bar 161 - Shaft 3,73,74,Horizontal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
162,Horizontal Bar 162 - Shaft 3,74,75,Horizontal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
163,Horizontal Bar 163 - Shaft 3,75,76,Horizontal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
164,Horizontal Bar 164 - Shaft 3,76,73,Horizontal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
165,External Manual Bar 165 - Shaft 3,62,63,Manual Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
166,External Manual Bar 166 - Shaft 3,63,64,Manual Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
167,External Manual Bar 167 - Shaft 3,64,61,Manual Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
168,External Manual Bar 168 - Shaft 3,61,62,Manual Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
169,Leg 169 - Shaft 4,73,77,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
170,Leg 170 - Shaft 4,74,78,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
171,Leg 171 - Shaft 4,75,79,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
172,Leg 172 - Shaft 4,76,80,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
173,Leg 173 - Shaft 4,77,81,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
174,Leg 174 - Shaft 4,78,82,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
175,Leg 175 - Shaft 4,79,83,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
176,Leg 176 - Shaft 4,80,84,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
177,Leg 177 - Shaft 4,81,85,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
178,Leg 178 - Shaft 4,82,86,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
179,Leg 179 - Shaft 4,83,87,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
180,Leg 180 - Shaft 4,84,88,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
181,Leg 181 - Shaft 4,85,89,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
182,Leg 182 - Shaft 4,86,90,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
183,Leg 183 - Shaft 4,87,91,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
184,Leg 184 - Shaft 4,88,92,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
185,Leg 185 - Shaft 4,89,93,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
186,Leg 186 - Shaft 4,90,94,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
187,Leg 187 - Shaft 4,91,95,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
188,Leg 188 - Shaft 4,92,96,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
189,Leg 189 - Shaft 4,93,97,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
190,Leg 190 - Shaft 4,94,98,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
191,Leg 191 - Shaft 4,95,99,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
192,Leg 192 - Shaft 4,96,100,Leg,angle,L50x50x5,S275,0,0,Alternating Diagonal,yes,no
193,Diagonal Bar 193 - Shaft 4,73,78,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
194,Diagonal Bar 194 - Shaft 4,74,79,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
195,Diagonal Bar 195 - Shaft 4,75,80,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
196,Diagonal Bar 196 - Shaft 4,76,77,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
197,Diagonal Bar 197 - Shaft 4,78,81,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
198,Diagonal Bar 198 - Shaft 4,79,82,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
199,Diagonal Bar 199 - Shaft 4,80,83,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
200,Diagonal Bar 200 - Shaft 4,77,84,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
201,Diagonal Bar 201 - Shaft 4,81,86,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
202,Diagonal Bar 202 - Shaft 4,82,87,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
203,Diagonal Bar 203 - Shaft 4,83,88,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
204,Diagonal Bar 204 - Shaft 4,84,85,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
205,Diagonal Bar 205 - Shaft 4,86,89,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
206,Diagonal Bar 206 - Shaft 4,87,90,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
207,Diagonal Bar 207 - Shaft 4,88,91,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
208,Diagonal Bar 208 - Shaft 4,85,92,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
209,Diagonal Bar 209 - Shaft 4,89,94,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
210,Diagonal Bar 210 - Shaft 4,90,95,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
211,Diagonal Bar 211 - Shaft 4,91,96,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
212,Diagonal Bar 212 - Shaft 4,92,93,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
213,Diagonal Bar 213 - Shaft 4,94,97,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
214,Diagonal Bar 214 - Shaft 4,95,98,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
215,Diagonal Bar 215 - Shaft 4,96,99,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
216,Diagonal Bar 216 - Shaft 4,93,100,Diagonal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
217,Horizontal Bar 217 - Shaft 4,97,98,Horizontal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
218,Horizontal Bar 218 - Shaft 4,98,99,Horizontal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
219,Horizontal Bar 219 - Shaft 4,99,100,Horizontal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
220,Horizontal Bar 220 - Shaft 4,100,97,Horizontal Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
221,External Manual Bar 221 - Shaft 4,86,85,Manual Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
222,External Manual Bar 222 - Shaft 4,85,88,Manual Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
223,External Manual Bar 223 - Shaft 4,88,87,Manual Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no
224,External Manual Bar 224 - Shaft 4,87,86,Manual Bar,angle,L40x40x4,S275,Yes,0,Alternating Diagonal,yes,no

Diag_Hor_Connection
Id_Lig,Id_Ele,Is_Welded,NBolts,Bolt_Diameter,Type_of_Steel_Bolt,Type_of_Steel_of_the_Plate,e1,e2,p1,p2,Thickness_of_the_Plate
1,25,Yes,0,0,0,0,0,0,0,0,0
2,26,Yes,0,0,0,0,0,0,0,0,0
3,27,Yes,0,0,0,0,0,0,0,0,0
4,28,Yes,0,0,0,0,0,0,0,0,0
5,29,Yes,0,0,0,0,0,0,0,0,0
6,30,Yes,0,0,0,0,0,0,0,0,0
7,31,Yes,0,0,0,0,0,0,0,0,0
8,32,Yes,0,0,0,0,0,0,0,0,0
9,33,Yes,0,0,0,0,0,0,0,0,0
10,34,Yes,0,0,0,0,0,0,0,0,0
11,35,Yes,0,0,0,0,0,0,0,0,0
12,36,Yes,0,0,0,0,0,0,0,0,0
13,37,Yes,0,0,0,0,0,0,0,0,0
14,38,Yes,0,0,0,0,0,0,0,0,0
15,39,Yes,0,0,0,0,0,0,0,0,0
16,40,Yes,0,0,0,0,0,0,0,0,0
17,41,Yes,0,0,0,0,0,0,0,0,0
18,42,Yes,0,0,0,0,0,0,0,0,0
19,43,Yes,0,0,0,0,0,0,0,0,0
20,44,Yes,0,0,0,0,0,0,0,0,0
21,45,Yes,0,0,0,0,0,0,0,0,0
22,46,Yes,0,0,0,0,0,0,0,0,0
23,47,Yes,0,0,0,0,0,0,0,0,0
24,48,Yes,0,0,0,0,0,0,0,0,0
25,49,Yes,0,0,0,0,0,0,0,0,0
26,50,Yes,0,0,0,0,0,0,0,0,0
27,51,Yes,0,0,0,0,0,0,0,0,0
28,52,Yes,0,0,0,0,0,0,0,0,0
29,53,Yes,0,0,0,0,0,0,0,0,0
30,54,Yes,0,0,0,0,0,0,0,0,0
31,55,Yes,0,0,0,0,0,0,0,0,0
32,56,Yes,0,0,0,0,0,0,0,0,0
33,81,Yes,0,0,0,0,0,0,0,0,0
34,82,Yes,0,0,0,0,0,0,0,0,0
35,83,Yes,0,0,0,0,0,0,0,0,0
36,84,Yes,0,0,0,0,0,0,0,0,0
37,85,Yes,0,0,0,0,0,0,0,0,0
38,86,Yes,0,0,0,0,0,0,0,0,0
39,87,Yes,0,0,0,0,0,0,0,0,0
40,88,Yes,0,0,0,0,0,0,0,0,0
41,89,Yes,0,0,0,0,0,0,0,0,0
42,90,Yes,0,0,0,0,0,0,0,0,0
43,91,Yes,0,0,0,0,0,0,0,0,0
44,92,Yes,0,0,0,0,0,0,0,0,0
45,93,Yes,0,0,0,0,0,0,0,0,0
46,94,Yes,0,0,0,0,0,0,0,0,0
47,95,Yes,0,0,0,0,0,0,0,0,0
48,96,Yes,0,0,0,0,0,0,0,0,0
49,97,Yes,0,0,0,0,0,0,0,0,0
50,98,Yes,0,0,0,0,0,0,0,0,0
51,99,Yes,0,0,0,0,0,0,0,0,0
52,100,Yes,0,0,0,0,0,0,0,0,0
53,101,Yes,0,0,0,0,0,0,0,0,0
54,102,Yes,0,0,0,0,0,0,0,0,0
55,103,Yes,0,0,0,0,0,0,0,0,0
56,104,Yes,0,0,0,0,0,0,0,0,0
57,105,Yes,0,0,0,0,0,0,0,0,0
58,106,Yes,0,0,0,0,0,0,0,0,0
59,107,Yes,0,0,0,0,0,0,0,0,0
60,108,Yes,0,0,0,0,0,0,0,0,0
61,109,Yes,0,0,0,0,0,0,0,0,0
62,110,Yes,0,0,0,0,0,0,0,0,0
63,111,Yes,0,0,0,0,0,0,0,0,0
64,112,Yes,0,0,0,0,0,0,0,0,0
65,137,Yes,0,0,0,0,0,0,0,0,0
66,138,Yes,0,0,0,0,0,0,0,0,0
67,139,Yes,0,0,0,0,0,0,0,0,0
68,140,Yes,0,0,0,0,0,0,0,0,0
69,141,Yes,0,0,0,0,0,0,0,0,0
70,142,Yes,0,0,0,0,0,0,0,0,0
71,143,Yes,0,0,0,0,0,0,0,0,0
72,144,Yes,0,0,0,0,0,0,0,0,0
73,145,Yes,0,0,0,0,0,0,0,0,0
74,146,Yes,0,0,0,0,0,0,0,0,0
75,147,Yes,0,0,0,0,0,0,0,0,0
76,148,Yes,0,0,0,0,0,0,0,0,0
77,149,Yes,0,0,0,0,0,0,0,0,0
78,150,Yes,0,0,0,0,0,0,0,0,0
79,151,Yes,0,0,0,0,0,0,0,0,0
80,152,Yes,0,0,0,0,0,0,0,0,0
81,153,Yes,0,0,0,0,0,0,0,0,0
82,154,Yes,0,0,0,0,0,0,0,0,0
83,155,Yes,0,0,0,0,0,0,0,0,0
84,156,Yes,0,0,0,0,0,0,0,0,0
85,157,Yes,0,0,0,0,0,0,0,0,0
86,158,Yes,0,0,0,0,0,0,0,0,0
87,159,Yes,0,0,0,0,0,0,0,0,0
88,160,Yes,0,0,0,0,0,0,0,0,0
89,161,Yes,0,0,0,0,0,0,0,0,0
90,162,Yes,0,0,0,0,0,0,0,0,0
91,163,Yes,0,0,0,0,0,0,0,0,0
92,164,Yes,0,0,0,0,0,0,0,0,0
93,165,Yes,0,0,0,0,0,0,0,0,0
94,166,Yes,0,0,0,0,0,0,0,0,0
95,167,Yes,0,0,0,0,0,0,0,0,0
96,168,Yes,0,0,0,0,0,0,0,0,0
97,193,Yes,0,0,0,0,0,0,0,0,0
98,194,Yes,0,0,0,0,0,0,0,0,0
99,195,Yes,0,0,0,0,0,0,0,0,0
100,196,Yes,0,0,0,0,0,0,0,0,0
101,197,Yes,0,0,0,0,0,0,0,0,0
102,198,Yes,0,0,0,0,0,0,0,0,0
103,199,Yes,0,0,0,0,0,0,0,0,0
104,200,Yes,0,0,0,0,0,0,0,0,0
105,201,Yes,0,0,0,0,0,0,0,0,0
106,202,Yes,0,0,0,0,0,0,0,0,0
107,203,Yes,0,0,0,0,0,0,0,0,0
108,204,Yes,0,0,0,0,0,0,0,0,0
109,205,Yes,0,0,0,0,0,0,0,0,0
110,206,Yes,0,0,0,0,0,0,0,0,0
111,207,Yes,0,0,0,0,0,0,0,0,0
112,208,Yes,0,0,0,0,0,0,0,0,0
113,209,Yes,0,0,0,0,0,0,0,0,0
114,210,Yes,0,0,0,0,0,0,0,0,0
115,211,Yes,0,0,0,0,0,0,0,0,0
116,212,Yes,0,0,0,0,0,0,0,0,0
117,213,Yes,0,0,0,0,0,0,0,0,0
118,214,Yes,0,0,0,0,0,0,0,0,0
119,215,Yes,0,0,0,0,0,0,0,0,0
120,216,Yes,0,0,0,0,0,0,0,0,0
121,217,Yes,0,0,0,0,0,0,0,0,0
122,218,Yes,0,0,0,0,0,0,0,0,0
123,219,Yes,0,0,0,0,0,0,0,0,0
124,220,Yes,0,0,0,0,0,0,0,0,0
125,221,Yes,0,0,0,0,0,0,0,0,0
126,222,Yes,0,0,0,0,0,0,0,0,0
127,223,Yes,0,0,0,0,0,0,0,0,0
128,224,Yes,0,0,0,0,0,0,0,0,0

Shaft Connection - Flange
Id_Connection,ID_Node,Exterior_Perimeter_Flange_mm,Distance_Between_Bolts_mm,Flange_Thickness_mm,Type_of_Steel_Flange,Bolts_Diameter_mm,Quantity_of_Bolts,Type_of_Steel_Bolts,Does_it_have_Stiffeners,Quantity_of_Stiffeners,Stiffeners_Thickness_mm,Stiffeners_Length_mm,Stiffeners_Height_mm

Shaft Connection - Bolted
Id_Connection,ID_Node,How_many_Counter_Plates,Type_of_Steel_of_the_Counter_Plate,Thickness_of_the_Counter_Plate_mm,e1,e2,p1,p2,Quantity_of_Bolts_per_Tab,Bolts_Diameter,Type_of_Steel_Bolts
1,25,0,0,0,0,0,0,0,0,0,0
2,26,0,0,0,0,0,0,0,0,0,0
3,27,0,0,0,0,0,0,0,0,0,0
4,28,0,0,0,0,0,0,0,0,0,0
5,49,0,0,0,0,0,0,0,0,0,0
6,50,0,0,0,0,0,0,0,0,0,0
7,51,0,0,0,0,0,0,0,0,0,0
8,52,0,0,0,0,0,0,0,0,0,0
9,73,0,0,0,0,0,0,0,0,0,0
10,74,0,0,0,0,0,0,0,0,0,0
11,75,0,0,0,0,0,0,0,0,0,0
12,76,0,0,0,0,0,0,0,0,0,0
13,97,0,0,0,0,0,0,0,0,0,0
14,98,0,0,0,0,0,0,0,0,0,0
15,99,0,0,0,0,0,0,0,0,0,0
16,100,0,0,0,0,0,0,0,0,0,0

Flange Foundation Angle
Embebed_in_concrete,Flange_Width,Flange_Thickness,Type_of_Steel_Flange,Bolts_Diameter,Nbolts,Type_of_Steel_Bolts,Has_Stiffeners,Quantity_of_Stiffeners,Stiffeners_Thickness_mm,Stiffeners_Length_mm,Stiffeners_Height_mm
No,0,0,S355,0,0,0,0,0,0,0,0

Foundation
Foundation Type,Not selected
Height (m) / Slab Height (m),0
Width (m) / Slab Width (m),0
Pier Height (m),0
Pier Width (m),0

Orientation
Tower_Orientation_Degrees
70.00
