Nodes
ID,Title,X,Y,Z,Type
143,Diagonal Bar 143 - Shaft 5,47,51,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
144,Diagonal Bar 144 - Shaft 5,48,49,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
145,Diagonal Bar 145 - Shaft 5,49,53,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
146,Diagonal Bar 146 - Shaft 5,50,54,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
147,Diagonal Bar 147 - Shaft 5,51,52,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
148,Horizontal Bar 148 - Shaft 5,52,53,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
149,Horizontal Bar 149 - Shaft 5,53,54,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
150,Horizontal Bar 150 - Shaft 5,54,52,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
151,Horizontal Bar 151 - Shaft 5,46,47,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
152,Horizontal Bar 152 - Shaft 5,47,48,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
153,Horizontal Bar 153 - Shaft 5,48,46,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
154,Horizontal Bar 154 - Shaft 5,49,50,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
155,Horizontal Bar 155 - Shaft 5,50,51,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
156,Horizontal Bar 156 - Shaft 5,51,49,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
157,Leg 157 - Shaft 6,52,55,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
158,Leg 158 - Shaft 6,53,56,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
159,Leg 159 - Shaft 6,54,57,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
160,Leg 160 - Shaft 6,55,58,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
161,Leg 161 - Shaft 6,56,59,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
162,Leg 162 - Shaft 6,57,60,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
163,Leg 163 - Shaft 6,58,61,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
164,Leg 164 - Shaft 6,59,62,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
165,Leg 165 - Shaft 6,60,63,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
166,Diagonal Bar 166 - Shaft 6,52,56,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
167,Diagonal Bar 167 - Shaft 6,53,57,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
168,Diagonal Bar 168 - Shaft 6,54,55,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
169,Diagonal Bar 169 - Shaft 6,55,59,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
170,Diagonal Bar 170 - Shaft 6,56,60,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
171,Diagonal Bar 171 - Shaft 6,57,58,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
172,Diagonal Bar 172 - Shaft 6,58,62,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
173,Diagonal Bar 173 - Shaft 6,59,63,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
174,Diagonal Bar 174 - Shaft 6,60,61,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
175,Horizontal Bar 175 - Shaft 6,61,62,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
176,Horizontal Bar 176 - Shaft 6,62,63,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
177,Horizontal Bar 177 - Shaft 6,63,61,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
178,Horizontal Bar 178 - Shaft 6,55,56,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
179,Horizontal Bar 179 - Shaft 6,56,57,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
180,Horizontal Bar 180 - Shaft 6,57,55,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
181,Horizontal Bar 181 - Shaft 6,58,59,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
182,Horizontal Bar 182 - Shaft 6,59,60,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
183,Horizontal Bar 183 - Shaft 6,60,58,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
184,Leg 184 - Shaft 7,61,64,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
185,Leg 185 - Shaft 7,62,65,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
186,Leg 186 - Shaft 7,63,66,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
187,Leg 187 - Shaft 7,64,67,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
188,Leg 188 - Shaft 7,65,68,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
189,Leg 189 - Shaft 7,66,69,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
190,Leg 190 - Shaft 7,67,70,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
191,Leg 191 - Shaft 7,68,71,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
192,Leg 192 - Shaft 7,69,72,Leg,pipe,Ø 139.7x8.0,S355,0,0,Panel Bracing,yes,yes
193,Diagonal Bar 193 - Shaft 7,61,65,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
194,Diagonal Bar 194 - Shaft 7,62,66,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
195,Diagonal Bar 195 - Shaft 7,63,64,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
196,Diagonal Bar 196 - Shaft 7,64,68,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
197,Diagonal Bar 197 - Shaft 7,65,69,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
198,Diagonal Bar 198 - Shaft 7,66,67,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
199,Diagonal Bar 199 - Shaft 7,67,71,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
200,Diagonal Bar 200 - Shaft 7,68,72,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
201,Diagonal Bar 201 - Shaft 7,69,70,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
202,Horizontal Bar 202 - Shaft 7,70,71,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
203,Horizontal Bar 203 - Shaft 7,71,72,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
204,Horizontal Bar 204 - Shaft 7,72,70,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
205,Horizontal Bar 205 - Shaft 7,64,65,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
206,Horizontal Bar 206 - Shaft 7,65,66,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
207,Horizontal Bar 207 - Shaft 7,66,64,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
208,Horizontal Bar 208 - Shaft 7,67,68,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
209,Horizontal Bar 209 - Shaft 7,68,69,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
210,Horizontal Bar 210 - Shaft 7,69,67,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
211,Leg 211 - Shaft 8,70,73,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
212,Leg 212 - Shaft 8,71,74,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
213,Leg 213 - Shaft 8,72,75,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
214,Leg 214 - Shaft 8,73,76,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
215,Leg 215 - Shaft 8,74,77,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
216,Leg 216 - Shaft 8,75,78,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
217,Leg 217 - Shaft 8,76,79,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
218,Leg 218 - Shaft 8,77,80,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
219,Leg 219 - Shaft 8,78,81,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
220,Diagonal Bar 220 - Shaft 8,70,74,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
221,Diagonal Bar 221 - Shaft 8,71,75,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
222,Diagonal Bar 222 - Shaft 8,72,73,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
223,Diagonal Bar 223 - Shaft 8,73,77,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
224,Diagonal Bar 224 - Shaft 8,74,78,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
225,Diagonal Bar 225 - Shaft 8,75,76,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
226,Diagonal Bar 226 - Shaft 8,76,80,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
227,Diagonal Bar 227 - Shaft 8,77,81,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
228,Diagonal Bar 228 - Shaft 8,78,79,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
229,Horizontal Bar 229 - Shaft 8,79,80,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
230,Horizontal Bar 230 - Shaft 8,80,81,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
231,Horizontal Bar 231 - Shaft 8,81,79,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
232,Horizontal Bar 232 - Shaft 8,73,74,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
233,Horizontal Bar 233 - Shaft 8,74,75,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
234,Horizontal Bar 234 - Shaft 8,75,73,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
235,Horizontal Bar 235 - Shaft 8,76,77,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
236,Horizontal Bar 236 - Shaft 8,77,78,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
237,Horizontal Bar 237 - Shaft 8,78,76,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
238,Leg 238 - Shaft 9,79,82,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
239,Leg 239 - Shaft 9,80,83,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
240,Leg 240 - Shaft 9,81,84,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
241,Leg 241 - Shaft 9,82,85,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
242,Leg 242 - Shaft 9,83,86,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
243,Leg 243 - Shaft 9,84,87,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
244,Leg 244 - Shaft 9,85,88,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
245,Leg 245 - Shaft 9,86,89,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
246,Leg 246 - Shaft 9,87,90,Leg,pipe,Ø 114.3x6.3,S355,0,0,Panel Bracing,yes,yes
247,Diagonal Bar 247 - Shaft 9,79,83,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
248,Diagonal Bar 248 - Shaft 9,80,84,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
249,Diagonal Bar 249 - Shaft 9,81,82,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
250,Diagonal Bar 250 - Shaft 9,82,86,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
251,Diagonal Bar 251 - Shaft 9,83,87,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
252,Diagonal Bar 252 - Shaft 9,84,85,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
253,Diagonal Bar 253 - Shaft 9,85,89,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
254,Diagonal Bar 254 - Shaft 9,86,90,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
255,Diagonal Bar 255 - Shaft 9,87,88,Diagonal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
256,Horizontal Bar 256 - Shaft 9,88,89,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
257,Horizontal Bar 257 - Shaft 9,89,90,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
258,Horizontal Bar 258 - Shaft 9,90,88,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
259,Horizontal Bar 259 - Shaft 9,82,83,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
260,Horizontal Bar 260 - Shaft 9,83,84,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
261,Horizontal Bar 261 - Shaft 9,84,82,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
262,Horizontal Bar 262 - Shaft 9,85,86,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
263,Horizontal Bar 263 - Shaft 9,86,87,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes
264,Horizontal Bar 264 - Shaft 9,87,85,Horizontal Bar,pipe,Ø 76.1x5.0,S275,Yes,0,Panel Bracing,yes,yes

Diag_Hor_Connection
Id_Lig,Id_Ele,Is_Welded,NBolts,Bolt_Diameter,Type_of_Steel_Bolt,Type_of_Steel_of_the_Plate,e1,e2,p1,p2,Thickness_of_the_Plate
1,10,Yes,0,0,0,0,0,0,0,0,0
2,11,Yes,0,0,0,0,0,0,0,0,0
3,12,Yes,0,0,0,0,0,0,0,0,0
4,13,Yes,0,0,0,0,0,0,0,0,0
5,14,Yes,0,0,0,0,0,0,0,0,0
6,15,Yes,0,0,0,0,0,0,0,0,0
7,16,Yes,0,0,0,0,0,0,0,0,0
8,17,Yes,0,0,0,0,0,0,0,0,0
9,18,Yes,0,0,0,0,0,0,0,0,0
10,19,Yes,0,0,0,0,0,0,0,0,0
11,20,Yes,0,0,0,0,0,0,0,0,0
12,21,Yes,0,0,0,0,0,0,0,0,0
13,22,Yes,0,0,0,0,0,0,0,0,0
14,23,Yes,0,0,0,0,0,0,0,0,0
15,24,Yes,0,0,0,0,0,0,0,0,0
16,25,Yes,0,0,0,0,0,0,0,0,0
17,26,Yes,0,0,0,0,0,0,0,0,0
18,27,Yes,0,0,0,0,0,0,0,0,0
19,28,Yes,0,0,0,0,0,0,0,0,0
20,29,Yes,0,0,0,0,0,0,0,0,0
21,30,Yes,0,0,0,0,0,0,0,0,0
22,31,Yes,0,0,0,0,0,0,0,0,0
23,32,Yes,0,0,0,0,0,0,0,0,0
24,33,Yes,0,0,0,0,0,0,0,0,0
25,34,Yes,0,0,0,0,0,0,0,0,0
26,35,Yes,0,0,0,0,0,0,0,0,0
27,36,Yes,0,0,0,0,0,0,0,0,0
28,37,Yes,0,0,0,0,0,0,0,0,0
29,38,Yes,0,0,0,0,0,0,0,0,0
30,39,Yes,0,0,0,0,0,0,0,0,0
31,40,Yes,0,0,0,0,0,0,0,0,0
32,41,Yes,0,0,0,0,0,0,0,0,0
33,42,Yes,0,0,0,0,0,0,0,0,0
34,43,Yes,0,0,0,0,0,0,0,0,0
35,44,Yes,0,0,0,0,0,0,0,0,0
36,45,Yes,0,0,0,0,0,0,0,0,0
37,46,Yes,0,0,0,0,0,0,0,0,0
38,47,Yes,0,0,0,0,0,0,0,0,0
39,48,Yes,0,0,0,0,0,0,0,0,0
40,58,Yes,0,0,0,0,0,0,0,0,0
41,59,Yes,0,0,0,0,0,0,0,0,0
42,60,Yes,0,0,0,0,0,0,0,0,0
43,61,Yes,0,0,0,0,0,0,0,0,0
44,62,Yes,0,0,0,0,0,0,0,0,0
45,63,Yes,0,0,0,0,0,0,0,0,0
46,64,Yes,0,0,0,0,0,0,0,0,0
47,65,Yes,0,0,0,0,0,0,0,0,0
48,66,Yes,0,0,0,0,0,0,0,0,0
49,67,Yes,0,0,0,0,0,0,0,0,0
50,68,Yes,0,0,0,0,0,0,0,0,0
51,69,Yes,0,0,0,0,0,0,0,0,0
52,70,Yes,0,0,0,0,0,0,0,0,0
53,71,Yes,0,0,0,0,0,0,0,0,0
54,72,Yes,0,0,0,0,0,0,0,0,0
55,73,Yes,0,0,0,0,0,0,0,0,0
56,74,Yes,0,0,0,0,0,0,0,0,0
57,75,Yes,0,0,0,0,0,0,0,0,0
58,85,Yes,0,0,0,0,0,0,0,0,0
59,86,Yes,0,0,0,0,0,0,0,0,0
60,87,Yes,0,0,0,0,0,0,0,0,0
61,88,Yes,0,0,0,0,0,0,0,0,0
62,89,Yes,0,0,0,0,0,0,0,0,0
63,90,Yes,0,0,0,0,0,0,0,0,0
64,91,Yes,0,0,0,0,0,0,0,0,0
65,92,Yes,0,0,0,0,0,0,0,0,0
66,93,Yes,0,0,0,0,0,0,0,0,0
67,94,Yes,0,0,0,0,0,0,0,0,0
68,95,Yes,0,0,0,0,0,0,0,0,0
69,96,Yes,0,0,0,0,0,0,0,0,0
70,97,Yes,0,0,0,0,0,0,0,0,0
71,98,Yes,0,0,0,0,0,0,0,0,0
72,99,Yes,0,0,0,0,0,0,0,0,0
73,100,Yes,0,0,0,0,0,0,0,0,0
74,101,Yes,0,0,0,0,0,0,0,0,0
75,102,Yes,0,0,0,0,0,0,0,0,0
76,112,Yes,0,0,0,0,0,0,0,0,0
77,113,Yes,0,0,0,0,0,0,0,0,0
78,114,Yes,0,0,0,0,0,0,0,0,0
79,115,Yes,0,0,0,0,0,0,0,0,0
80,116,Yes,0,0,0,0,0,0,0,0,0
81,117,Yes,0,0,0,0,0,0,0,0,0
82,118,Yes,0,0,0,0,0,0,0,0,0
83,119,Yes,0,0,0,0,0,0,0,0,0
84,120,Yes,0,0,0,0,0,0,0,0,0
85,121,Yes,0,0,0,0,0,0,0,0,0
86,122,Yes,0,0,0,0,0,0,0,0,0
87,123,Yes,0,0,0,0,0,0,0,0,0
88,124,Yes,0,0,0,0,0,0,0,0,0
89,125,Yes,0,0,0,0,0,0,0,0,0
90,126,Yes,0,0,0,0,0,0,0,0,0
91,127,Yes,0,0,0,0,0,0,0,0,0
92,128,Yes,0,0,0,0,0,0,0,0,0
93,129,Yes,0,0,0,0,0,0,0,0,0
94,139,Yes,0,0,0,0,0,0,0,0,0
95,140,Yes,0,0,0,0,0,0,0,0,0
96,141,Yes,0,0,0,0,0,0,0,0,0
97,142,Yes,0,0,0,0,0,0,0,0,0
98,143,Yes,0,0,0,0,0,0,0,0,0
99,144,Yes,0,0,0,0,0,0,0,0,0
100,145,Yes,0,0,0,0,0,0,0,0,0
101,146,Yes,0,0,0,0,0,0,0,0,0
102,147,Yes,0,0,0,0,0,0,0,0,0
103,148,Yes,0,0,0,0,0,0,0,0,0
104,149,Yes,0,0,0,0,0,0,0,0,0
105,150,Yes,0,0,0,0,0,0,0,0,0
106,151,Yes,0,0,0,0,0,0,0,0,0
107,152,Yes,0,0,0,0,0,0,0,0,0
108,153,Yes,0,0,0,0,0,0,0,0,0
109,154,Yes,0,0,0,0,0,0,0,0,0
110,155,Yes,0,0,0,0,0,0,0,0,0
111,156,Yes,0,0,0,0,0,0,0,0,0
112,166,Yes,0,0,0,0,0,0,0,0,0
113,167,Yes,0,0,0,0,0,0,0,0,0
114,168,Yes,0,0,0,0,0,0,0,0,0
115,169,Yes,0,0,0,0,0,0,0,0,0
116,170,Yes,0,0,0,0,0,0,0,0,0
117,171,Yes,0,0,0,0,0,0,0,0,0
118,172,Yes,0,0,0,0,0,0,0,0,0
119,173,Yes,0,0,0,0,0,0,0,0,0
120,174,Yes,0,0,0,0,0,0,0,0,0
121,175,Yes,0,0,0,0,0,0,0,0,0
122,176,Yes,0,0,0,0,0,0,0,0,0
123,177,Yes,0,0,0,0,0,0,0,0,0
124,178,Yes,0,0,0,0,0,0,0,0,0
125,179,Yes,0,0,0,0,0,0,0,0,0
126,180,Yes,0,0,0,0,0,0,0,0,0
127,181,Yes,0,0,0,0,0,0,0,0,0
128,182,Yes,0,0,0,0,0,0,0,0,0
129,183,Yes,0,0,0,0,0,0,0,0,0
130,193,Yes,0,0,0,0,0,0,0,0,0
131,194,Yes,0,0,0,0,0,0,0,0,0
132,195,Yes,0,0,0,0,0,0,0,0,0
133,196,Yes,0,0,0,0,0,0,0,0,0
134,197,Yes,0,0,0,0,0,0,0,0,0
135,198,Yes,0,0,0,0,0,0,0,0,0
136,199,Yes,0,0,0,0,0,0,0,0,0
137,200,Yes,0,0,0,0,0,0,0,0,0
138,201,Yes,0,0,0,0,0,0,0,0,0
139,202,Yes,0,0,0,0,0,0,0,0,0
140,203,Yes,0,0,0,0,0,0,0,0,0
141,204,Yes,0,0,0,0,0,0,0,0,0
142,205,Yes,0,0,0,0,0,0,0,0,0
143,206,Yes,0,0,0,0,0,0,0,0,0
144,207,Yes,0,0,0,0,0,0,0,0,0
145,208,Yes,0,0,0,0,0,0,0,0,0
146,209,Yes,0,0,0,0,0,0,0,0,0
147,210,Yes,0,0,0,0,0,0,0,0,0
148,220,Yes,0,0,0,0,0,0,0,0,0
149,221,Yes,0,0,0,0,0,0,0,0,0
150,222,Yes,0,0,0,0,0,0,0,0,0
151,223,Yes,0,0,0,0,0,0,0,0,0
152,224,Yes,0,0,0,0,0,0,0,0,0
153,225,Yes,0,0,0,0,0,0,0,0,0
154,226,Yes,0,0,0,0,0,0,0,0,0
155,227,Yes,0,0,0,0,0,0,0,0,0
156,228,Yes,0,0,0,0,0,0,0,0,0
157,229,Yes,0,0,0,0,0,0,0,0,0
158,230,Yes,0,0,0,0,0,0,0,0,0
159,231,Yes,0,0,0,0,0,0,0,0,0
160,232,Yes,0,0,0,0,0,0,0,0,0
161,233,Yes,0,0,0,0,0,0,0,0,0
162,234,Yes,0,0,0,0,0,0,0,0,0
163,235,Yes,0,0,0,0,0,0,0,0,0
164,236,Yes,0,0,0,0,0,0,0,0,0
165,237,Yes,0,0,0,0,0,0,0,0,0
166,247,Yes,0,0,0,0,0,0,0,0,0
167,248,Yes,0,0,0,0,0,0,0,0,0
168,249,Yes,0,0,0,0,0,0,0,0,0
169,250,Yes,0,0,0,0,0,0,0,0,0
170,251,Yes,0,0,0,0,0,0,0,0,0
171,252,Yes,0,0,0,0,0,0,0,0,0
172,253,Yes,0,0,0,0,0,0,0,0,0
173,254,Yes,0,0,0,0,0,0,0,0,0
174,255,Yes,0,0,0,0,0,0,0,0,0
175,256,Yes,0,0,0,0,0,0,0,0,0
176,257,Yes,0,0,0,0,0,0,0,0,0
177,258,Yes,0,0,0,0,0,0,0,0,0
178,259,Yes,0,0,0,0,0,0,0,0,0
179,260,Yes,0,0,0,0,0,0,0,0,0
180,261,Yes,0,0,0,0,0,0,0,0,0
181,262,Yes,0,0,0,0,0,0,0,0,0
182,263,Yes,0,0,0,0,0,0,0,0,0
183,264,Yes,0,0,0,0,0,0,0,0,0

Shaft Connection - Flange
Id_Connection,ID_Node,Exterior_Perimeter_Flange_mm,Distance_Between_Bolts_mm,Flange_Thickness_mm,Type_of_Steel_Flange,Bolts_Diameter_mm,Quantity_of_Bolts,Type_of_Steel_Bolts,Does_it_have_Stiffeners,Quantity_of_Stiffeners,Stiffeners_Thickness_mm,Stiffeners_Length_mm,Stiffeners_Height_mm
1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,0,0,0,0,0,0,0,0,0,0,0
4,10,0,0,0,0,0,0,0,0,0,0,0,0
5,11,0,0,0,0,0,0,0,0,0,0,0,0
6,12,0,0,0,0,0,0,0,0,0,0,0,0
7,25,0,0,0,0,0,0,0,0,0,0,0,0
8,26,0,0,0,0,0,0,0,0,0,0,0,0
9,27,0,0,0,0,0,0,0,0,0,0,0,0
10,34,0,0,0,0,0,0,0,0,0,0,0,0
11,35,0,0,0,0,0,0,0,0,0,0,0,0
12,36,0,0,0,0,0,0,0,0,0,0,0,0
13,43,0,0,0,0,0,0,0,0,0,0,0,0
14,44,0,0,0,0,0,0,0,0,0,0,0,0
15,45,0,0,0,0,0,0,0,0,0,0,0,0
16,52,0,0,0,0,0,0,0,0,0,0,0,0
